Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Rhesus glycoproteins mediate ammonium transport. ,0.7194524702362962,2.323372530726453,0.3804573804573805,0.574618286914993,2,2,ILMN_1778687;ILMN_1697412,ILMN_1778687;ILMN_1697412
MASTL Facilitates Mitotic Progression ,0.4609921023088948,2.3086977659799293,0.2922465208747515,0.5747820638543442,9,9,ILMN_1805652;ILMN_2364700;ILMN_1747911;ILMN_2059505;ILMN_1712803;ILMN_1779841;ILMN_2135984;ILMN_1722858;ILMN_1810467,ILMN_1805652;ILMN_2364700;ILMN_1747911;ILMN_2059505
Ion channel transport ,0.21273002598440655,2.325154536877804,0.3048245614035088,0.5750361780941461,196,179,ILMN_2352934;ILMN_1728369;ILMN_1731783;ILMN_2228215;ILMN_2415073;ILMN_1750295;ILMN_1682054;ILMN_2407824;ILMN_2389810;ILMN_1651303;ILMN_1810235;ILMN_1795826;ILMN_1674941;ILMN_2297353;ILMN_1655884;ILMN_1771680;ILMN_1814296;ILMN_1711516;ILMN_1662768;ILMN_2303955;ILMN_1683909;ILMN_1695061;ILMN_1694486;ILMN_1785413;ILMN_1784523;ILMN_2099315;ILMN_1722056;ILMN_1674533;ILMN_1740622;ILMN_1689098;ILMN_1796455;ILMN_1813399;ILMN_2091310;ILMN_1725597;ILMN_2351269;ILMN_2315208;ILMN_1660837;ILMN_2359601;ILMN_2381938;ILMN_2403730;ILMN_1785095;ILMN_2394557;ILMN_1778242;ILMN_1799889;ILMN_2376403;ILMN_2124155;ILMN_2411781;ILMN_2071937;ILMN_2310909;ILMN_1765044;ILMN_1683415;ILMN_2048326;ILMN_1686865;ILMN_2301193;ILMN_1782295;ILMN_2389995;ILMN_1666445;ILMN_1741115;ILMN_1722329;ILMN_1775962;ILMN_1721391;ILMN_1660413;ILMN_1720303;ILMN_1812073;ILMN_1797310;ILMN_1753129;ILMN_1693896;ILMN_1656410;ILMN_1797219;ILMN_2191428;ILMN_1791653;ILMN_2331501;ILMN_1667047;ILMN_1713995;ILMN_2089073;ILMN_1782977;ILMN_2394287;ILMN_1853711;ILMN_2368728;ILMN_1768812;ILMN_1653372;ILMN_1813434;ILMN_1778595;ILMN_2238132;ILMN_2134224;ILMN_1729785;ILMN_2345292;ILMN_1696568;ILMN_1659801;ILMN_1697694;ILMN_2339779;ILMN_2073520;ILMN_1706805;ILMN_1674217;ILMN_1786118;ILMN_1679401;ILMN_1753165;ILMN_2367753;ILMN_1803236;ILMN_1752579;ILMN_1761684;ILMN_1730811;ILMN_1778358;ILMN_1654541;ILMN_1690327;ILMN_2287535;ILMN_1804328;ILMN_1698804;ILMN_1808115;ILMN_1700380;ILMN_1790794;ILMN_1783956;ILMN_1674380;ILMN_1656371;ILMN_1755796;ILMN_1687765;ILMN_1740917;ILMN_1775285;ILMN_2209417;ILMN_2402806;ILMN_1760798;ILMN_1796685;ILMN_1773849;ILMN_1787705;ILMN_1709124;ILMN_1727251;ILMN_1688633;ILMN_1667825;ILMN_1798742;ILMN_1795754;ILMN_1691336;ILMN_2176758;ILMN_1761866;ILMN_2099783;ILMN_1764383;ILMN_1754757;ILMN_1696132;ILMN_1699121;ILMN_1743987;ILMN_1660462;ILMN_1692731;ILMN_1772242;ILMN_1791580;ILMN_1693674;ILMN_1766657;ILMN_2049672;ILMN_1675423;ILMN_1781045;ILMN_1779685;ILMN_1726873;ILMN_1777411;ILMN_1733627;ILMN_1718982;ILMN_1726420;ILMN_1726273;ILMN_1747271;ILMN_1690979;ILMN_1710523;ILMN_1813568;ILMN_1763763;ILMN_1709541;ILMN_1787576;ILMN_1798679;ILMN_1694731;ILMN_1658684;ILMN_2094377;ILMN_1711111;ILMN_2119535;ILMN_2049536;ILMN_1690154;ILMN_1704164;ILMN_1814215;ILMN_1813489;ILMN_1767111;ILMN_1656159;ILMN_1802901;ILMN_1813949;ILMN_1736317;ILMN_1737805,ILMN_2352934;ILMN_1728369;ILMN_1731783;ILMN_2228215;ILMN_2415073;ILMN_1750295;ILMN_1682054;ILMN_2407824;ILMN_2389810;ILMN_1651303;ILMN_1810235;ILMN_1795826;ILMN_1674941;ILMN_2297353;ILMN_1655884;ILMN_1771680;ILMN_1814296;ILMN_1711516;ILMN_1662768;ILMN_2303955;ILMN_1683909;ILMN_1695061;ILMN_1694486;ILMN_1785413;ILMN_1784523;ILMN_2099315;ILMN_1722056;ILMN_1674533;ILMN_1740622;ILMN_1689098;ILMN_1796455;ILMN_1813399;ILMN_2091310
Regulation of KIT signaling ,0.3912267727474764,2.3090436251563924,0.2979591836734694,0.5751859096470355,15,14,ILMN_2341595;ILMN_1790160;ILMN_1691466;ILMN_1767135;ILMN_1664122;ILMN_1771800;ILMN_1778253;ILMN_2181968;ILMN_1781155;ILMN_1742521;ILMN_1657077;ILMN_2279844;ILMN_1669833;ILMN_1774733,ILMN_2341595;ILMN_1790160;ILMN_1691466;ILMN_1767135
Defective Mismatch Repair Associated With PMS2 ,0.8607639031187042,2.3234970281341805,0.2889344262295082,0.5752517509928808,1,1,ILMN_2329744,ILMN_2329744
Insulin receptor recycling ,0.34434162184548467,2.310396055682754,0.2605210420841683,0.5752571621999327,32,25,ILMN_1810235;ILMN_1795826;ILMN_1711516;ILMN_1694486;ILMN_1784523;ILMN_2403730;ILMN_1785095;ILMN_1799889;ILMN_1666966;ILMN_2071937;ILMN_2389995;ILMN_1721391;ILMN_1812073;ILMN_1797310;ILMN_2394287;ILMN_1659801;ILMN_1697694;ILMN_2339779;ILMN_1654541;ILMN_1700380;ILMN_1773849;ILMN_1787705;ILMN_1670918;ILMN_2099783;ILMN_1726273,ILMN_1810235;ILMN_1795826;ILMN_1711516;ILMN_1694486;ILMN_1784523;ILMN_2403730;ILMN_1785095;ILMN_1799889;ILMN_1666966;ILMN_2071937
Aspartate and asparagine metabolism ,0.4630785888729482,2.3095540775354113,0.3382352941176471,0.5754052559515236,11,8,ILMN_2398107;ILMN_1656145;ILMN_1681651;ILMN_1740024;ILMN_1700703;ILMN_1788053;ILMN_1692824;ILMN_1801348,ILMN_2398107;ILMN_1656145;ILMN_1681651
Transport of Mature mRNAs Derived from Intronless Transcripts ,0.2782825152546051,2.313493872370766,0.3168103448275862,0.575755274484485,44,42,ILMN_1716086;ILMN_2061405;ILMN_1750518;ILMN_1701374;ILMN_2115154;ILMN_1753353;ILMN_1690259;ILMN_1734826;ILMN_1705907;ILMN_1732776;ILMN_1738681;ILMN_1768743;ILMN_1669635;ILMN_2378316;ILMN_2145050;ILMN_1771903;ILMN_2320574;ILMN_1815924;ILMN_1768293;ILMN_2358652;ILMN_1751338;ILMN_1749930;ILMN_1725612;ILMN_1673962;ILMN_2087528;ILMN_2381138;ILMN_2357260;ILMN_1696120;ILMN_1777528;ILMN_1652989;ILMN_2196569;ILMN_1662130;ILMN_1654545;ILMN_1673185;ILMN_1762674;ILMN_1784467;ILMN_1802089;ILMN_2412564;ILMN_1730999;ILMN_1755321;ILMN_1666049;ILMN_1715416,ILMN_1716086;ILMN_2061405;ILMN_1750518;ILMN_1701374;ILMN_2115154;ILMN_1753353;ILMN_1690259;ILMN_1734826
Lipophagy ,0.4694431262543653,2.3104051620297845,0.29568788501026694,0.5760524104110777,8,8,ILMN_2413084;ILMN_1668778;ILMN_1797531;ILMN_1751984;ILMN_1801077;ILMN_1793522;ILMN_1716754;ILMN_1786021,ILMN_2413084;ILMN_1668778;ILMN_1797531;ILMN_1751984
Signaling by FGFR1 ,0.27815081140787024,2.3138890633328684,0.27291666666666664,0.576073187886901,50,49,ILMN_1712659;ILMN_2089329;ILMN_2095633;ILMN_2398261;ILMN_2110110;ILMN_1725738;ILMN_1845837;ILMN_1767135;ILMN_2105919;ILMN_1892050;ILMN_1740871;ILMN_1706677;ILMN_1775759;ILMN_1699735;ILMN_2048326;ILMN_1728071;ILMN_2352077;ILMN_1685056;ILMN_1778253;ILMN_2191428;ILMN_2331501;ILMN_1791232;ILMN_1782977;ILMN_2181968;ILMN_1703222;ILMN_1677456;ILMN_1797030;ILMN_1689057;ILMN_2382906;ILMN_1778236;ILMN_1781390;ILMN_1772605;ILMN_1696488;ILMN_1723227;ILMN_1666910;ILMN_1701967;ILMN_1705396;ILMN_1804277;ILMN_2153061;ILMN_1742521;ILMN_1795865;ILMN_1652472;ILMN_1722858;ILMN_1699798;ILMN_1667260;ILMN_1812517;ILMN_1764605;ILMN_1805665;ILMN_1810467,ILMN_1712659;ILMN_2089329;ILMN_2095633;ILMN_2398261;ILMN_2110110;ILMN_1725738;ILMN_1845837;ILMN_1767135
Eukaryotic Translation Initiation ,0.22976009838778488,2.3107624177534642,0.28199566160520606,0.5764435213095268,137,118,ILMN_1712413;ILMN_1658283;ILMN_1707810;ILMN_1782621;ILMN_1729832;ILMN_1746516;ILMN_2290808;ILMN_2079386;ILMN_1663415;ILMN_1713380;ILMN_2051519;ILMN_2331890;ILMN_1713086;ILMN_1800573;ILMN_2207539;ILMN_1767324;ILMN_2192693;ILMN_1808939;ILMN_1755115;ILMN_1683597;ILMN_2400143;ILMN_1720438;ILMN_2343775;ILMN_1754303;ILMN_1694398;ILMN_2247594;ILMN_2255310;ILMN_1694742;ILMN_1731546;ILMN_1712678;ILMN_2112811;ILMN_1754195;ILMN_1656807;ILMN_1689446;ILMN_1760714;ILMN_2402090;ILMN_1683660;ILMN_2189933;ILMN_2136133;ILMN_1707598;ILMN_1815345;ILMN_1700723;ILMN_2038772;ILMN_2048326;ILMN_2087080;ILMN_1708164;ILMN_1798014;ILMN_1665717;ILMN_1664614;ILMN_1756360;ILMN_1694057;ILMN_1764721;ILMN_1695261;ILMN_1713369;ILMN_2319994;ILMN_1701832;ILMN_1737517;ILMN_2413278;ILMN_1673638;ILMN_1815733;ILMN_1783142;ILMN_1696839;ILMN_2408415;ILMN_1737074;ILMN_1775175;ILMN_1782977;ILMN_1684258;ILMN_1673509;ILMN_2070072;ILMN_1685088;ILMN_1695585;ILMN_2191331;ILMN_1775243;ILMN_2154566;ILMN_1753716;ILMN_2191634;ILMN_1762747;ILMN_1672446;ILMN_1741944;ILMN_1774823;ILMN_1797764;ILMN_1762725;ILMN_1786242;ILMN_1694367;ILMN_1712155;ILMN_1753534;ILMN_1740749;ILMN_1755733;ILMN_1696120;ILMN_1651850;ILMN_1666635;ILMN_1722900;ILMN_1686954;ILMN_1752285;ILMN_1715636;ILMN_1653469;ILMN_1756767;ILMN_2411723;ILMN_1655497;ILMN_1737015;ILMN_2219134;ILMN_1770895;ILMN_1739257;ILMN_1784717;ILMN_1768470;ILMN_2356672;ILMN_1685722;ILMN_1656662;ILMN_1772459;ILMN_1739821;ILMN_2166831;ILMN_1656625;ILMN_2230624;ILMN_1737709;ILMN_1688534;ILMN_1671291;ILMN_2141452;ILMN_1739847,ILMN_1712413;ILMN_1658283;ILMN_1707810;ILMN_1782621;ILMN_1729832;ILMN_1746516;ILMN_2290808;ILMN_2079386;ILMN_1663415;ILMN_1713380;ILMN_2051519;ILMN_2331890;ILMN_1713086;ILMN_1800573;ILMN_2207539;ILMN_1767324;ILMN_2192693;ILMN_1808939;ILMN_1755115;ILMN_1683597;ILMN_2400143;ILMN_1720438;ILMN_2343775;ILMN_1754303;ILMN_1694398;ILMN_2247594;ILMN_2255310;ILMN_1694742;ILMN_1731546;ILMN_1712678;ILMN_2112811;ILMN_1754195;ILMN_1656807;ILMN_1689446;ILMN_1760714;ILMN_2402090;ILMN_1683660;ILMN_2189933;ILMN_2136133;ILMN_1707598;ILMN_1815345;ILMN_1700723;ILMN_2038772;ILMN_2048326;ILMN_2087080;ILMN_1708164;ILMN_1798014;ILMN_1665717;ILMN_1664614
Insulin effects increased synthesis of Xylulose-5-Phosphate ,0.9169501249948735,2.3118280986435966,0.174573055028463,0.5768084475445991,1,1,ILMN_1746588,ILMN_1746588
Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE ,0.8787344780951449,2.3108351300180088,0.2524850894632207,0.5771530637979662,1,1,ILMN_2377977,ILMN_2377977
Assembly of collagen fibrils and other multimeric structures ,0.2562275106139097,2.304604609837676,0.36283185840707965,0.5788379829805284,64,58,ILMN_1675992;ILMN_1661589;ILMN_2267488;ILMN_1685403;ILMN_1748352;ILMN_2104356;ILMN_2179083;ILMN_2178116;ILMN_1672776;ILMN_1695880;ILMN_1773079;ILMN_1786598;ILMN_1715684;ILMN_1784459;ILMN_1663873;ILMN_2363658;ILMN_2374036;ILMN_1662731;ILMN_1806733;ILMN_1706519;ILMN_1653028;ILMN_1729117;ILMN_1768940;ILMN_1724994;ILMN_2307861;ILMN_1685122;ILMN_1778308;ILMN_1733756;ILMN_1809928;ILMN_2334210;ILMN_1788377;ILMN_1734950;ILMN_1683162;ILMN_2392803;ILMN_1706505;ILMN_2206307;ILMN_1796316;ILMN_2359742;ILMN_2102330;ILMN_2284647;ILMN_1651282;ILMN_1701308;ILMN_1906482;ILMN_1675857;ILMN_2311456;ILMN_1815679;ILMN_1810996;ILMN_1743032;ILMN_1742534;ILMN_1674785;ILMN_1800412;ILMN_1740155;ILMN_1732151;ILMN_1796288;ILMN_1751161;ILMN_1733515;ILMN_1688892;ILMN_1744268,ILMN_1675992;ILMN_1661589;ILMN_2267488;ILMN_1685403;ILMN_1748352;ILMN_2104356;ILMN_2179083;ILMN_2178116;ILMN_1672776
mRNA Editing ,0.4165581342534871,2.3038091617350527,0.36323851203501095,0.5789193719361221,10,9,ILMN_1813881;ILMN_1719143;ILMN_2219466;ILMN_1815425;ILMN_1657442;ILMN_2383229;ILMN_1680192;ILMN_1675684;ILMN_1776777,ILMN_1813881;ILMN_1719143
Beta oxidation of octanoyl-CoA to hexanoyl-CoA ,0.5917424888506816,2.302639802119429,0.3394308943089431,0.5795406530361011,4,4,ILMN_2197846;ILMN_1778104;ILMN_1719906;ILMN_1718132,ILMN_2197846;ILMN_1778104
RHO GTPases activate CIT ,0.37120559001279374,2.301052873660953,0.2836734693877551,0.579763318000505,19,18,ILMN_2359789;ILMN_1654016;ILMN_1781290;ILMN_2196347;ILMN_1756289;ILMN_2405023;ILMN_1802205;ILMN_1808071;ILMN_2326071;ILMN_1695579;ILMN_2368834;ILMN_1804461;ILMN_1673305;ILMN_1675062;ILMN_1728934;ILMN_1768595;ILMN_2087702;ILMN_1815154,ILMN_2359789;ILMN_1654016;ILMN_1781290;ILMN_2196347
Nonsense-Mediated Decay (NMD) ,0.23214407003887663,2.301475209732083,0.3485838779956427,0.5800847404565544,131,114,ILMN_1712413;ILMN_1667043;ILMN_1658283;ILMN_1707810;ILMN_1782621;ILMN_1746516;ILMN_2290808;ILMN_2079386;ILMN_1663415;ILMN_2051519;ILMN_2331890;ILMN_1713086;ILMN_1800573;ILMN_2207539;ILMN_1705515;ILMN_1808939;ILMN_1755115;ILMN_1683597;ILMN_2400143;ILMN_1720438;ILMN_2343775;ILMN_1754303;ILMN_2247594;ILMN_2255310;ILMN_1695280;ILMN_1694742;ILMN_1676058;ILMN_1731546;ILMN_1712678;ILMN_1701596;ILMN_2112811;ILMN_1754195;ILMN_1656807;ILMN_1665004;ILMN_1730101;ILMN_1760714;ILMN_2215656;ILMN_2402090;ILMN_2189933;ILMN_1781870;ILMN_1807533;ILMN_2136133;ILMN_1707598;ILMN_2038772;ILMN_2048326;ILMN_2087080;ILMN_2126239;ILMN_1664614;ILMN_1756360;ILMN_1764721;ILMN_1695261;ILMN_2147306;ILMN_1713369;ILMN_2319994;ILMN_1701832;ILMN_1737517;ILMN_2413278;ILMN_1673638;ILMN_1783142;ILMN_1696839;ILMN_2408415;ILMN_1737074;ILMN_1775175;ILMN_1782977;ILMN_1684258;ILMN_1673509;ILMN_2070072;ILMN_1685088;ILMN_1695585;ILMN_2191331;ILMN_1775243;ILMN_2154566;ILMN_2191634;ILMN_1762747;ILMN_1672446;ILMN_1741944;ILMN_1774823;ILMN_1797764;ILMN_1788961;ILMN_1786242;ILMN_1694367;ILMN_1712155;ILMN_1753534;ILMN_2383693;ILMN_1740749;ILMN_1755733;ILMN_1651850;ILMN_1666635;ILMN_1686954;ILMN_1752285;ILMN_1653469;ILMN_1777528;ILMN_1737005;ILMN_2222992;ILMN_1801383;ILMN_2411723;ILMN_1737015;ILMN_2219134;ILMN_1691843;ILMN_1784717;ILMN_1722858;ILMN_1768470;ILMN_1656662;ILMN_1772459;ILMN_2166831;ILMN_1656625;ILMN_2230624;ILMN_2412564;ILMN_1737709;ILMN_1798163;ILMN_1810467;ILMN_2141452;ILMN_1809285;ILMN_1706553,ILMN_1712413;ILMN_1667043;ILMN_1658283;ILMN_1707810;ILMN_1782621;ILMN_1746516;ILMN_2290808;ILMN_2079386;ILMN_1663415;ILMN_2051519;ILMN_2331890;ILMN_1713086;ILMN_1800573;ILMN_2207539;ILMN_1705515;ILMN_1808939;ILMN_1755115;ILMN_1683597;ILMN_2400143;ILMN_1720438;ILMN_2343775;ILMN_1754303;ILMN_2247594;ILMN_2255310;ILMN_1695280;ILMN_1694742;ILMN_1676058;ILMN_1731546;ILMN_1712678;ILMN_1701596;ILMN_2112811;ILMN_1754195;ILMN_1656807;ILMN_1665004;ILMN_1730101;ILMN_1760714;ILMN_2215656;ILMN_2402090;ILMN_2189933;ILMN_1781870;ILMN_1807533;ILMN_2136133;ILMN_1707598
MET activates PTK2 signaling ,0.31656441960889814,2.299187802340912,0.2939958592132505,0.5803532390635903,33,28,ILMN_1676305;ILMN_2104356;ILMN_1715175;ILMN_2214790;ILMN_1723467;ILMN_1801586;ILMN_1773079;ILMN_1778237;ILMN_1795442;ILMN_1715684;ILMN_1696434;ILMN_1706519;ILMN_1729117;ILMN_1778253;ILMN_2339266;ILMN_1788377;ILMN_1665792;ILMN_2392803;ILMN_1706505;ILMN_1688642;ILMN_1701308;ILMN_2311456;ILMN_1810996;ILMN_1752968;ILMN_1674785;ILMN_1796288;ILMN_1688892;ILMN_1773567,ILMN_1676305;ILMN_2104356;ILMN_1715175;ILMN_2214790;ILMN_1723467;ILMN_1801586;ILMN_1773079;ILMN_1778237;ILMN_1795442;ILMN_1715684;ILMN_1696434
Protein repair ,0.546857897849502,2.2997129967786862,0.32661290322580644,0.5805442483619375,6,5,ILMN_2332553;ILMN_2228180;ILMN_1657977;ILMN_1680314;ILMN_1719661,ILMN_2332553;ILMN_2228180
Signaling by Hedgehog ,0.21734244368373729,2.29764966479743,0.2989247311827957,0.581360050441526,171,149,ILMN_2383435;ILMN_2395389;ILMN_1702636;ILMN_1721659;ILMN_1779633;ILMN_1797406;ILMN_2096759;ILMN_2277077;ILMN_1742167;ILMN_1761969;ILMN_1653385;ILMN_1776173;ILMN_1666670;ILMN_1737396;ILMN_1673330;ILMN_1709611;ILMN_1796430;ILMN_1720926;ILMN_1814156;ILMN_2038775;ILMN_1704094;ILMN_1698673;ILMN_1724376;ILMN_1671562;ILMN_2335304;ILMN_1697691;ILMN_1772910;ILMN_1785988;ILMN_2346573;ILMN_1732767;ILMN_2183728;ILMN_1749629;ILMN_1673172;ILMN_1702837;ILMN_1779492;ILMN_1807649;ILMN_2058512;ILMN_1791726;ILMN_1659103;ILMN_1675429;ILMN_1727577;ILMN_1682098;ILMN_1680874;ILMN_1699576;ILMN_2351272;ILMN_2166275;ILMN_2048326;ILMN_1681888;ILMN_1765779;ILMN_1726496;ILMN_2344130;ILMN_1759952;ILMN_1768784;ILMN_2217955;ILMN_1789176;ILMN_2361807;ILMN_2387553;ILMN_1813517;ILMN_1769191;ILMN_1684850;ILMN_1675866;ILMN_2191428;ILMN_1710280;ILMN_1666409;ILMN_1786195;ILMN_2331501;ILMN_1658586;ILMN_1782977;ILMN_1801953;ILMN_2148819;ILMN_1655117;ILMN_1764794;ILMN_1803956;ILMN_1795404;ILMN_1753329;ILMN_1719199;ILMN_1808797;ILMN_1780189;ILMN_2215640;ILMN_1677581;ILMN_1810691;ILMN_1652693;ILMN_1811636;ILMN_1803143;ILMN_1669366;ILMN_1719303;ILMN_1752283;ILMN_1676893;ILMN_1701962;ILMN_1711766;ILMN_1782098;ILMN_1767006;ILMN_1754440;ILMN_1771523;ILMN_1762735;ILMN_1708588;ILMN_1737862;ILMN_1800952;ILMN_1689438;ILMN_2311674;ILMN_1674390;ILMN_2148944;ILMN_1748651;ILMN_1701614;ILMN_1744649;ILMN_1654916;ILMN_1653670;ILMN_1763540;ILMN_1679482;ILMN_2325168;ILMN_2376108;ILMN_1689220;ILMN_1800331;ILMN_1785266;ILMN_1784300;ILMN_1712432;ILMN_1779989;ILMN_1733256;ILMN_1748836;ILMN_1682459;ILMN_1780769;ILMN_2331266;ILMN_1691428;ILMN_1783798;ILMN_1654287;ILMN_2291010;ILMN_2343310;ILMN_1742073;ILMN_1688886;ILMN_1704404;ILMN_1693853;ILMN_1799996;ILMN_1687037;ILMN_1655935;ILMN_1804361;ILMN_1809010;ILMN_1679495;ILMN_1747195;ILMN_1771962;ILMN_1779376;ILMN_1779416;ILMN_1806017;ILMN_1777220;ILMN_1784178;ILMN_1675453;ILMN_1808368;ILMN_1786612;ILMN_1683026;ILMN_1742379,ILMN_2383435;ILMN_2395389;ILMN_1702636;ILMN_1721659;ILMN_1779633;ILMN_1797406;ILMN_2096759;ILMN_2277077;ILMN_1742167;ILMN_1761969;ILMN_1653385;ILMN_1776173;ILMN_1666670;ILMN_1737396;ILMN_1673330;ILMN_1709611;ILMN_1796430;ILMN_1720926;ILMN_1814156;ILMN_2038775;ILMN_1704094;ILMN_1698673;ILMN_1724376;ILMN_1671562;ILMN_2335304;ILMN_1697691;ILMN_1772910;ILMN_1785988;ILMN_2346573;ILMN_1732767;ILMN_2183728;ILMN_1749629
TRAF6 mediated IRF7 activation ,-0.4831975627490645,-3.1633938789540084,0.009596928982725527,0.5850514245675694,29,28,ILMN_2372773;ILMN_1698186;ILMN_1769988;ILMN_2392143;ILMN_1742328;ILMN_1653524;ILMN_1782448;ILMN_1652376;ILMN_1675192;ILMN_1739967;ILMN_1682245;ILMN_2186745;ILMN_1688663;ILMN_1664595;ILMN_1744665;ILMN_1733136;ILMN_2407529;ILMN_2110561;ILMN_1781373;ILMN_1765649;ILMN_1660195;ILMN_1684538;ILMN_2349061;ILMN_1797001;ILMN_2131493;ILMN_1691487;ILMN_1755024;ILMN_1813625,ILMN_2407529;ILMN_2110561;ILMN_1781373;ILMN_1765649;ILMN_1660195;ILMN_1684538;ILMN_2349061;ILMN_1797001;ILMN_2131493;ILMN_1691487;ILMN_1755024;ILMN_1813625
Regulation of FZD by ubiquitination ,0.34777016046024,2.291662753327986,0.29591836734693877,0.5859318888976042,21,21,ILMN_1729368;ILMN_1659297;ILMN_1702310;ILMN_1710408;ILMN_1682937;ILMN_2094587;ILMN_2048326;ILMN_1695108;ILMN_2191428;ILMN_2331501;ILMN_1713550;ILMN_1782977;ILMN_1788738;ILMN_1681983;ILMN_1743367;ILMN_2347249;ILMN_1815700;ILMN_1700606;ILMN_1732913;ILMN_1702775;ILMN_1798971,ILMN_1729368;ILMN_1659297;ILMN_1702310;ILMN_1710408;ILMN_1682937
Phase 0 - rapid depolarisation ,0.27703809143562974,2.2908791900366676,0.3333333333333333,0.5860607227621004,46,43,ILMN_1674795;ILMN_1797892;ILMN_1801302;ILMN_2406106;ILMN_2195482;ILMN_1700328;ILMN_2315208;ILMN_2359601;ILMN_1741059;ILMN_1778242;ILMN_1690160;ILMN_1704261;ILMN_1801666;ILMN_1768533;ILMN_2387395;ILMN_1683415;ILMN_1711049;ILMN_1666445;ILMN_1696317;ILMN_2366915;ILMN_1667980;ILMN_2169692;ILMN_1702149;ILMN_2106874;ILMN_1809676;ILMN_1751495;ILMN_1731914;ILMN_1659138;ILMN_1677680;ILMN_1719938;ILMN_1749402;ILMN_1676998;ILMN_1773271;ILMN_1695947;ILMN_1754076;ILMN_2240923;ILMN_1769492;ILMN_1898404;ILMN_1669816;ILMN_1724306;ILMN_1690984;ILMN_1681223;ILMN_1685164,ILMN_1674795;ILMN_1797892;ILMN_1801302;ILMN_2406106;ILMN_2195482;ILMN_1700328;ILMN_2315208;ILMN_2359601;ILMN_1741059;ILMN_1778242;ILMN_1690160;ILMN_1704261;ILMN_1801666;ILMN_1768533;ILMN_2387395;ILMN_1683415
Defective HLCS causes multiple carboxylase deficiency ,0.5751189956069149,2.286716876366922,0.2543352601156069,0.5862141885165205,7,5,ILMN_1714384;ILMN_2340347;ILMN_1792669;ILMN_1772123;ILMN_1761010,ILMN_1714384
"PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases ",0.38904115763123426,2.292803442109675,0.35394456289978676,0.5862216229140709,14,12,ILMN_2359789;ILMN_1781290;ILMN_1778168;ILMN_1737576;ILMN_1687362;ILMN_1775759;ILMN_1728071;ILMN_1803302;ILMN_2075800;ILMN_1715789;ILMN_1699798;ILMN_1784320,ILMN_2359789;ILMN_1781290;ILMN_1778168;ILMN_1737576;ILMN_1687362
The activation of arylsulfatases ,0.39991155745261264,2.292052484163107,0.3305439330543933,0.5862408705493988,12,12,ILMN_1657050;ILMN_1679318;ILMN_1664001;ILMN_1712587;ILMN_1727156;ILMN_1753472;ILMN_1757896;ILMN_2345872;ILMN_1727462;ILMN_1778956;ILMN_2047240;ILMN_1720604,ILMN_1657050;ILMN_1679318
S33 mutants of beta-catenin aren't phosphorylated ,0.35390535839728343,2.2897728983629393,0.44,0.5866001227139301,14,14,ILMN_1712659;ILMN_1757350;ILMN_1785988;ILMN_1662668;ILMN_1779841;ILMN_2124082;ILMN_1789283;ILMN_1750051;ILMN_2359887;ILMN_1766185;ILMN_1722858;ILMN_1666761;ILMN_1810467;ILMN_1779376,ILMN_1712659;ILMN_1757350
RUNX2 regulates chondrocyte maturation ,0.5823125725854514,2.288405152239642,0.3333333333333333,0.5866336978858863,4,4,ILMN_1727577;ILMN_1764396;ILMN_1801953;ILMN_1716651,ILMN_1727577;ILMN_1764396
ROS and RNS production in phagocytes ,0.2919954725605856,2.287028159658649,0.32696390658174096,0.5866833656441586,42,34,ILMN_1810235;ILMN_1795826;ILMN_1711516;ILMN_1694486;ILMN_1784523;ILMN_2322831;ILMN_2403730;ILMN_1785095;ILMN_1744604;ILMN_1799889;ILMN_2071937;ILMN_2389995;ILMN_1721391;ILMN_1803030;ILMN_1812073;ILMN_1797310;ILMN_2394287;ILMN_1697309;ILMN_1659801;ILMN_2339779;ILMN_1775224;ILMN_1670767;ILMN_1752579;ILMN_1654541;ILMN_2335704;ILMN_1741165;ILMN_1700380;ILMN_1773849;ILMN_1787705;ILMN_2365248;ILMN_2099783;ILMN_1709795;ILMN_1796642;ILMN_1726273,ILMN_1810235;ILMN_1795826;ILMN_1711516;ILMN_1694486;ILMN_1784523;ILMN_2322831;ILMN_2403730;ILMN_1785095;ILMN_1744604;ILMN_1799889
Sema4D in semaphorin signaling ,0.35414936221596477,2.287318712089403,0.26129666011787817,0.5871302790398968,24,23,ILMN_1808768;ILMN_2359789;ILMN_1654016;ILMN_1780825;ILMN_1715175;ILMN_1659099;ILMN_1687362;ILMN_1802205;ILMN_2326071;ILMN_2368834;ILMN_1810712;ILMN_1804461;ILMN_1698649;ILMN_2270443;ILMN_1673305;ILMN_1742330;ILMN_1651838;ILMN_1717902;ILMN_1675062;ILMN_2087702;ILMN_1815154;ILMN_1656546;ILMN_1733221,ILMN_1808768;ILMN_2359789;ILMN_1654016;ILMN_1780825;ILMN_1715175;ILMN_1659099;ILMN_1687362
Synthesis of 5-eicosatetraenoic acids ,0.455472166933669,2.288640745085202,0.3202479338842975,0.5871434981293823,10,8,ILMN_1714158;ILMN_1797875;ILMN_1701007;ILMN_1749662;ILMN_1680996;ILMN_1813335;ILMN_2378952;ILMN_2133205,ILMN_1714158;ILMN_1797875;ILMN_1701007
