Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Dimerization of procaspase-8 Homo sapiens R-HSA-69416,-0.6924898317456621,-2.4749855728096133,0.06794425087108014,0.1951773639710222,11,11,TNFSF10;TNFRSF10B;FADD;RIPK1;CASP8;TRAF2;CFLAR;TRADD;TNFRSF10A;FAS;FASLG,TRAF2;CFLAR;TRADD;TNFRSF10A;FAS;FASLG
Recycling pathway of L1 Homo sapiens R-HSA-437239,-0.548619150583295,-2.4716409993345603,0.06272401433691756,0.19551004272411865,26,25,RPS6KA5;AP2B1;RPS6KA6;NUMB;DNM1;EZR;AP2A2;RPS6KA1;SRC;SH3GL2;AP2S1;AP2A1;RPS6KA2;RPS6KA3;DPYSL2;MAPK1;DNM3;RDX;L1CAM;DNM2;AP2M1;CLTA;RPS6KA4;KIF4A;MSN,RPS6KA3;DPYSL2;MAPK1;DNM3;RDX;L1CAM;DNM2;AP2M1;CLTA;RPS6KA4;KIF4A;MSN
Sialic acid metabolism Homo sapiens R-HSA-4085001,-0.5554414639677233,-2.4665373250374754,0.03571428571428571,0.1988166637528123,33,33,ST8SIA6;ST6GALNAC6;ST6GALNAC2;NEU1;NANS;SLC35A1;ST6GALNAC4;NEU2;ST8SIA2;ST8SIA3;ST8SIA5;ST3GAL3;NEU3;ST6GALNAC5;ST6GAL2;SLC17A5;ST6GALNAC3;ST3GAL1;NANP;GLB1;ST8SIA1;ST6GAL1;NEU4;CMAS;ST3GAL5;GNE;ST3GAL6;ST8SIA4;CTSA;ST3GAL2;ST3GAL4;ST6GALNAC1;NPL,NANP;GLB1;ST8SIA1;ST6GAL1;NEU4;CMAS;ST3GAL5;GNE;ST3GAL6;ST8SIA4;CTSA;ST3GAL2;ST3GAL4;ST6GALNAC1;NPL
Signalling to p38 via RIT and RIN Homo sapiens R-HSA-187706,-0.44348266021514937,-2.4654123578457505,0.0,0.1991521593400921,239,237,IRS1;PPP2CA;ERBB3;RET;KITLG;DUSP16;LAMTOR3;PSME1;DLG4;KSR2;PSPN;MAPK3;FGF10;KBTBD7;LAMTOR2;FRS2;CAMK2B;DUSP4;PEBP1;BRAF;FRS3;SPRED2;ARRB1;SPTBN5;PSMA2;NF1;CNKSR1;EGF;UBB;DUSP5;PSMD6;ARTN;KL;JAK1;SHC2;SPTBN1;YWHAB;PSME3;MARK3;ARAF;PDGFRB;AKAP9;IRS2;PSMD9;FGF1;RASGRF2;RASGRP1;PSMC6;DUSP1;GRIN2C;GRIN2D;PPP2R1A;PSMC5;SHC1;RAP1B;FGF20;RASA1;PPP2R5E;IQGAP1;PSMD12;FGF16;FGG;FGFR2;ITGB3;GFRA1;GRIN2A;PSMD10;IL2;RAP1A;CUL3;PTPRA;ITGA2B;PPP2CB;RASA4;RAPGEF2;IL17RD;WDR83;FGF9;TEK;DUSP8;FGF19;DAB2IP;FGF3;RASGRF1;FGF2;PSMA3;PSMB11;IL5;PSMD13;FGF22;CALM1;PSMF1;PPP2R5A;PSMC4;EREG;FGF17;CSF2RA;ACTN2;BRAP;RIT2;PHB;VWF;GFRA4;SRC;CAMK2A;RBX1;KLB;FGFR3;FGF6;FGFR1;PSMD5;FGF23;NRG1;CAMK2G;DUSP6;IL3;DUSP9;FGF7;PSMA8;NTRK1;PPP5C;FGF4;PSMB6;FGF8;PTK2;UBA52;SPRED3;PPP2R1B;KIT;RASGEF1A;ARRB2;SHC3;PDGFB;PDGFA;PSMA6;JAK3;JAK2;FGA;PSMB8;NEFL;GRIN1;PSMD4;NRG2;ERBB4;CNKSR2;SPTB;NCAM1;SYNGAP1;GRB2;HRAS;UBC;VCL;FGB;PSME2;FGF18;PDGFRA;DUSP10;PSMD8;PPP2R5D;NGF;GDNF;FGF5;PSMC1;FN1;NRG3;PSMA5;RPS27A;IL5RA;SPTA1;PPP2R5C;PSMA1;KSR1;MAPK1;DUSP7;NRG4;SPRED1;MAP2K2;RASGRP4;RASAL2;BTC;KRAS;PSMB1;PSMA4;CSF2RB;RIT1;RASA2;PPP2R5B;MAP3K11;PEA15;HBEGF;PSMC3;IL3RA;PSMA7;CSF2;PSMD11;PSMD1;PSMD14;PSMB3;TLN1;PSMB7;ERBB2;GFRA2;PSMB4;RASAL3;RAF1;PSMB5;PSMD3;CAMK2D;GRIN2B;PSMB9;SPTBN2;APBB1IP;PSMC2;PSMB10;DUSP2;MAP2K1;LAT;NRAS;RASA3;NRTN;IL2RB;PSMD2;PSMD7;IL2RG;GFRA3;SOS1;FYN;PAQR3;CSK;ANGPT1;PSMB2;FGFR4;RASGRP3;IL2RA;EGFR;PSME4;RASAL1,PSME2;FGF18;PDGFRA;DUSP10;PSMD8;PPP2R5D;NGF;GDNF;FGF5;PSMC1;FN1;NRG3;PSMA5;RPS27A;IL5RA;SPTA1;PPP2R5C;PSMA1;KSR1;MAPK1;DUSP7;NRG4;SPRED1;MAP2K2;RASGRP4;RASAL2;BTC;KRAS;PSMB1;PSMA4;CSF2RB;RIT1;RASA2;PPP2R5B;MAP3K11;PEA15;HBEGF;PSMC3;IL3RA;PSMA7;CSF2;PSMD11;PSMD1;PSMD14;PSMB3;TLN1;PSMB7;ERBB2;GFRA2;PSMB4;RASAL3;RAF1;PSMB5;PSMD3;CAMK2D;GRIN2B;PSMB9;SPTBN2;APBB1IP;PSMC2;PSMB10;DUSP2;MAP2K1;LAT;NRAS;RASA3;NRTN;IL2RB;PSMD2;PSMD7;IL2RG;GFRA3;SOS1;FYN;PAQR3;CSK;ANGPT1;PSMB2;FGFR4;RASGRP3;IL2RA;EGFR;PSME4;RASAL1
HDL-mediated lipid transport Homo sapiens R-HSA-194223,-0.5836910337216925,-2.461189313971448,0.09009009009009009,0.20209528994308187,19,18,APOA1;ALB;SCARB1;PRKACA;ABCG1;PRKACB;BMP1;AMN;PRKACG;APOC3;LCAT;A2M;CUBN;ZDHHC8;CETP;ABCA1;PLTP;APOE,CUBN;ZDHHC8;CETP;ABCA1;PLTP;APOE
PERK regulates gene expression Homo sapiens R-HSA-381042,-0.5537163082088998,-2.4600369160339204,0.0647985989492119,0.20247952848798617,28,28,PARN;EXOSC1;IGFBP1;EXOSC7;ATF6;HSPA5;NFYB;DCP2;EXOSC3;DIS3;EIF2AK3;NFYA;NFYC;EXOSC9;ATF3;EXOSC5;EIF2S1;EXOSC8;EXOSC2;EXOSC4;HERPUD1;DDIT3;ATF4;CCL2;KHSRP;CXCL8;EXOSC6;ASNS,NFYC;EXOSC9;ATF3;EXOSC5;EIF2S1;EXOSC8;EXOSC2;EXOSC4;HERPUD1;DDIT3;ATF4;CCL2;KHSRP;CXCL8;EXOSC6;ASNS
The retinoid cycle in cones (daylight vision) Homo sapiens R-HSA-2187335,-0.7478751423193846,-2.453789479497702,0.14124293785310735,0.20698333706191682,6,5,RBP3;OPN1SW;OPN1LW;RLBP1;DHRS3,RLBP1;DHRS3
FRS-mediated FGFR2 signaling Homo sapiens R-HSA-5654700,-0.4437415200995529,-2.449509642916183,0.0,0.20945258416058338,236,234,IRS1;PPP2CA;ERBB3;RET;KITLG;DUSP16;LAMTOR3;PSME1;DLG4;KSR2;PSPN;MAPK3;FGF10;KBTBD7;LAMTOR2;FRS2;CAMK2B;DUSP4;PEBP1;BRAF;FRS3;SPRED2;ARRB1;SPTBN5;PSMA2;NF1;CNKSR1;EGF;UBB;DUSP5;PSMD6;ARTN;KL;JAK1;SHC2;SPTBN1;YWHAB;PSME3;MARK3;ARAF;PDGFRB;AKAP9;IRS2;PSMD9;FGF1;RASGRF2;RASGRP1;PSMC6;DUSP1;GRIN2C;GRIN2D;PPP2R1A;PSMC5;SHC1;RAP1B;FGF20;RASA1;PPP2R5E;IQGAP1;PSMD12;FGF16;FGG;FGFR2;ITGB3;GFRA1;GRIN2A;PSMD10;IL2;RAP1A;CUL3;PTPRA;ITGA2B;PPP2CB;RASA4;RAPGEF2;IL17RD;WDR83;FGF9;TEK;DUSP8;FGF19;DAB2IP;FGF3;RASGRF1;FGF2;PSMA3;PSMB11;IL5;PSMD13;FGF22;CALM1;PSMF1;PPP2R5A;PSMC4;EREG;FGF17;CSF2RA;ACTN2;BRAP;PHB;VWF;GFRA4;SRC;CAMK2A;RBX1;KLB;FGFR3;FGF6;FGFR1;PSMD5;FGF23;NRG1;CAMK2G;DUSP6;IL3;DUSP9;FGF7;PSMA8;PPP5C;FGF4;PSMB6;FGF8;PTK2;UBA52;SPRED3;PPP2R1B;KIT;RASGEF1A;ARRB2;SHC3;PDGFB;PDGFA;PSMA6;JAK3;JAK2;FGA;PSMB8;NEFL;GRIN1;PSMD4;NRG2;ERBB4;CNKSR2;SPTB;NCAM1;SYNGAP1;GRB2;HRAS;UBC;VCL;FGB;PSME2;FGF18;PDGFRA;DUSP10;PSMD8;PPP2R5D;GDNF;FGF5;PSMC1;FN1;NRG3;PSMA5;RPS27A;IL5RA;SPTA1;PPP2R5C;PSMA1;KSR1;MAPK1;DUSP7;NRG4;SPRED1;MAP2K2;RASGRP4;RASAL2;BTC;KRAS;PSMB1;PSMA4;CSF2RB;RASA2;PPP2R5B;MAP3K11;PEA15;HBEGF;PSMC3;IL3RA;PSMA7;PTPN11;CSF2;PSMD11;PSMD1;PSMD14;PSMB3;TLN1;PSMB7;ERBB2;GFRA2;PSMB4;RASAL3;RAF1;PSMB5;PSMD3;CAMK2D;GRIN2B;PSMB9;SPTBN2;APBB1IP;PSMC2;PSMB10;DUSP2;MAP2K1;LAT;NRAS;RASA3;NRTN;IL2RB;PSMD2;PSMD7;IL2RG;GFRA3;SOS1;FYN;PAQR3;CSK;ANGPT1;PSMB2;FGFR4;RASGRP3;IL2RA;EGFR;PSME4;RASAL1,PSME2;FGF18;PDGFRA;DUSP10;PSMD8;PPP2R5D;GDNF;FGF5;PSMC1;FN1;NRG3;PSMA5;RPS27A;IL5RA;SPTA1;PPP2R5C;PSMA1;KSR1;MAPK1;DUSP7;NRG4;SPRED1;MAP2K2;RASGRP4;RASAL2;BTC;KRAS;PSMB1;PSMA4;CSF2RB;RASA2;PPP2R5B;MAP3K11;PEA15;HBEGF;PSMC3;IL3RA;PSMA7;PTPN11;CSF2;PSMD11;PSMD1;PSMD14;PSMB3;TLN1;PSMB7;ERBB2;GFRA2;PSMB4;RASAL3;RAF1;PSMB5;PSMD3;CAMK2D;GRIN2B;PSMB9;SPTBN2;APBB1IP;PSMC2;PSMB10;DUSP2;MAP2K1;LAT;NRAS;RASA3;NRTN;IL2RB;PSMD2;PSMD7;IL2RG;GFRA3;SOS1;FYN;PAQR3;CSK;ANGPT1;PSMB2;FGFR4;RASGRP3;IL2RA;EGFR;PSME4;RASAL1
FRS-mediated FGFR4 signaling Homo sapiens R-HSA-5654712,-0.4437415200995529,-2.4496563116045875,0.0,0.20997018459064362,236,234,IRS1;PPP2CA;ERBB3;RET;KITLG;DUSP16;LAMTOR3;PSME1;DLG4;KSR2;PSPN;MAPK3;FGF10;KBTBD7;LAMTOR2;FRS2;CAMK2B;DUSP4;PEBP1;BRAF;FRS3;SPRED2;ARRB1;SPTBN5;PSMA2;NF1;CNKSR1;EGF;UBB;DUSP5;PSMD6;ARTN;KL;JAK1;SHC2;SPTBN1;YWHAB;PSME3;MARK3;ARAF;PDGFRB;AKAP9;IRS2;PSMD9;FGF1;RASGRF2;RASGRP1;PSMC6;DUSP1;GRIN2C;GRIN2D;PPP2R1A;PSMC5;SHC1;RAP1B;FGF20;RASA1;PPP2R5E;IQGAP1;PSMD12;FGF16;FGG;FGFR2;ITGB3;GFRA1;GRIN2A;PSMD10;IL2;RAP1A;CUL3;PTPRA;ITGA2B;PPP2CB;RASA4;RAPGEF2;IL17RD;WDR83;FGF9;TEK;DUSP8;FGF19;DAB2IP;FGF3;RASGRF1;FGF2;PSMA3;PSMB11;IL5;PSMD13;FGF22;CALM1;PSMF1;PPP2R5A;PSMC4;EREG;FGF17;CSF2RA;ACTN2;BRAP;PHB;VWF;GFRA4;SRC;CAMK2A;RBX1;KLB;FGFR3;FGF6;FGFR1;PSMD5;FGF23;NRG1;CAMK2G;DUSP6;IL3;DUSP9;FGF7;PSMA8;PPP5C;FGF4;PSMB6;FGF8;PTK2;UBA52;SPRED3;PPP2R1B;KIT;RASGEF1A;ARRB2;SHC3;PDGFB;PDGFA;PSMA6;JAK3;JAK2;FGA;PSMB8;NEFL;GRIN1;PSMD4;NRG2;ERBB4;CNKSR2;SPTB;NCAM1;SYNGAP1;GRB2;HRAS;UBC;VCL;FGB;PSME2;FGF18;PDGFRA;DUSP10;PSMD8;PPP2R5D;GDNF;FGF5;PSMC1;FN1;NRG3;PSMA5;RPS27A;IL5RA;SPTA1;PPP2R5C;PSMA1;KSR1;MAPK1;DUSP7;NRG4;SPRED1;MAP2K2;RASGRP4;RASAL2;BTC;KRAS;PSMB1;PSMA4;CSF2RB;RASA2;PPP2R5B;MAP3K11;PEA15;HBEGF;PSMC3;IL3RA;PSMA7;PTPN11;CSF2;PSMD11;PSMD1;PSMD14;PSMB3;TLN1;PSMB7;ERBB2;GFRA2;PSMB4;RASAL3;RAF1;PSMB5;PSMD3;CAMK2D;GRIN2B;PSMB9;SPTBN2;APBB1IP;PSMC2;PSMB10;DUSP2;MAP2K1;LAT;NRAS;RASA3;NRTN;IL2RB;PSMD2;PSMD7;IL2RG;GFRA3;SOS1;FYN;PAQR3;CSK;ANGPT1;PSMB2;FGFR4;RASGRP3;IL2RA;EGFR;PSME4;RASAL1,PSME2;FGF18;PDGFRA;DUSP10;PSMD8;PPP2R5D;GDNF;FGF5;PSMC1;FN1;NRG3;PSMA5;RPS27A;IL5RA;SPTA1;PPP2R5C;PSMA1;KSR1;MAPK1;DUSP7;NRG4;SPRED1;MAP2K2;RASGRP4;RASAL2;BTC;KRAS;PSMB1;PSMA4;CSF2RB;RASA2;PPP2R5B;MAP3K11;PEA15;HBEGF;PSMC3;IL3RA;PSMA7;PTPN11;CSF2;PSMD11;PSMD1;PSMD14;PSMB3;TLN1;PSMB7;ERBB2;GFRA2;PSMB4;RASAL3;RAF1;PSMB5;PSMD3;CAMK2D;GRIN2B;PSMB9;SPTBN2;APBB1IP;PSMC2;PSMB10;DUSP2;MAP2K1;LAT;NRAS;RASA3;NRTN;IL2RB;PSMD2;PSMD7;IL2RG;GFRA3;SOS1;FYN;PAQR3;CSK;ANGPT1;PSMB2;FGFR4;RASGRP3;IL2RA;EGFR;PSME4;RASAL1
Interleukin-2 signaling Homo sapiens R-HSA-451927,-0.43781548293922035,-2.444201718412775,0.0,0.21197086450910263,252,250,IRS1;PPP2CA;ERBB3;RET;PIK3R1;KITLG;DUSP16;LAMTOR3;PSME1;DLG4;KSR2;PSPN;MAPK3;FGF10;KBTBD7;STAT5B;LAMTOR2;FRS2;CAMK2B;GAB2;DUSP4;PEBP1;BRAF;FRS3;SPRED2;ARRB1;SPTBN5;PSMA2;NF1;CNKSR1;EGF;UBB;DUSP5;PSMD6;ARTN;KL;JAK1;SHC2;SPTBN1;YWHAB;PSME3;MARK3;ARAF;PDGFRB;AKAP9;IRS2;PSMD9;FGF1;RASGRF2;RASGRP1;PSMC6;DUSP1;GRIN2C;GRIN2D;PPP2R1A;PSMC5;SHC1;RAP1B;FGF20;RASA1;PPP2R5E;IQGAP1;PSMD12;FGF16;FGG;FGFR2;ITGB3;GFRA1;PIK3R2;GRIN2A;PSMD10;IL2;RAP1A;PIK3R3;CUL3;PTPRA;ITGA2B;PPP2CB;RASA4;RAPGEF2;IL17RD;WDR83;FGF9;TEK;DUSP8;FGF19;DAB2IP;FGF3;RASGRF1;FGF2;PSMA3;PIK3CA;INPPL1;PSMB11;IL5;PSMD13;FGF22;CALM1;PSMF1;PPP2R5A;PSMC4;EREG;FGF17;CSF2RA;ACTN2;BRAP;PHB;VWF;GFRA4;SRC;CAMK2A;RBX1;KLB;FGFR3;FGF6;FGFR1;PSMD5;FGF23;NRG1;CAMK2G;DUSP6;STAT5A;IL3;DUSP9;FGF7;PSMA8;PPP5C;FGF4;PSMB6;FGF8;PTK2;UBA52;PTPN6;PTK2B;INPP5D;SPRED3;PPP2R1B;KIT;RASGEF1A;ARRB2;PIK3CB;SHC3;PDGFB;PDGFA;PSMA6;LGALS9;JAK3;JAK2;FGA;PSMB8;NEFL;GRIN1;PSMD4;NRG2;ERBB4;CNKSR2;SPTB;NCAM1;SYNGAP1;GRB2;HRAS;UBC;VCL;FGB;PSME2;FGF18;PDGFRA;DUSP10;PSMD8;PPP2R5D;GDNF;FGF5;PSMC1;FN1;NRG3;PSMA5;RPS27A;IL5RA;SPTA1;PPP2R5C;PSMA1;KSR1;MAPK1;DUSP7;NRG4;SPRED1;MAP2K2;RASGRP4;RASAL2;BTC;KRAS;PSMB1;PSMA4;CSF2RB;RASA2;PPP2R5B;MAP3K11;PEA15;HBEGF;PSMC3;IL3RA;PSMA7;CSF2;PSMD11;PSMD1;PSMD14;PSMB3;TLN1;PSMB7;ERBB2;GFRA2;PSMB4;RASAL3;RAF1;PSMB5;PSMD3;CAMK2D;GRIN2B;PSMB9;SPTBN2;HAVCR2;APBB1IP;PSMC2;PSMB10;DUSP2;MAP2K1;LAT;NRAS;RASA3;NRTN;IL2RB;PSMD2;PSMD7;IL2RG;GFRA3;SOS1;LCK;FYN;SYK;PIK3CD;PAQR3;CSK;ANGPT1;PSMB2;FGFR4;RASGRP3;IL2RA;EGFR;PSME4;RASAL1,PSME2;FGF18;PDGFRA;DUSP10;PSMD8;PPP2R5D;GDNF;FGF5;PSMC1;FN1;NRG3;PSMA5;RPS27A;IL5RA;SPTA1;PPP2R5C;PSMA1;KSR1;MAPK1;DUSP7;NRG4;SPRED1;MAP2K2;RASGRP4;RASAL2;BTC;KRAS;PSMB1;PSMA4;CSF2RB;RASA2;PPP2R5B;MAP3K11;PEA15;HBEGF;PSMC3;IL3RA;PSMA7;CSF2;PSMD11;PSMD1;PSMD14;PSMB3;TLN1;PSMB7;ERBB2;GFRA2;PSMB4;RASAL3;RAF1;PSMB5;PSMD3;CAMK2D;GRIN2B;PSMB9;SPTBN2;HAVCR2;APBB1IP;PSMC2;PSMB10;DUSP2;MAP2K1;LAT;NRAS;RASA3;NRTN;IL2RB;PSMD2;PSMD7;IL2RG;GFRA3;SOS1;LCK;FYN;SYK;PIK3CD;PAQR3;CSK;ANGPT1;PSMB2;FGFR4;RASGRP3;IL2RA;EGFR;PSME4;RASAL1
Frs2-mediated activation Homo sapiens R-HSA-170968,-0.43832774684574854,-2.444483710308231,0.0,0.2123939808577094,240,238,IRS1;PPP2CA;ERBB3;RET;KITLG;DUSP16;LAMTOR3;PSME1;DLG4;KSR2;PSPN;MAPK3;FGF10;KBTBD7;CRKL;LAMTOR2;FRS2;CAMK2B;DUSP4;PEBP1;BRAF;FRS3;SPRED2;ARRB1;SPTBN5;PSMA2;NF1;CNKSR1;EGF;UBB;DUSP5;PSMD6;ARTN;KL;JAK1;SHC2;SPTBN1;YWHAB;PSME3;MARK3;ARAF;PDGFRB;AKAP9;IRS2;PSMD9;FGF1;RASGRF2;RASGRP1;PSMC6;DUSP1;GRIN2C;GRIN2D;PPP2R1A;PSMC5;SHC1;RAP1B;FGF20;RASA1;PPP2R5E;IQGAP1;PSMD12;FGF16;FGG;FGFR2;ITGB3;GFRA1;GRIN2A;PSMD10;IL2;RAP1A;CUL3;PTPRA;ITGA2B;PPP2CB;RASA4;RAPGEF2;IL17RD;WDR83;FGF9;TEK;DUSP8;FGF19;DAB2IP;FGF3;RASGRF1;FGF2;PSMA3;PSMB11;IL5;PSMD13;FGF22;CALM1;PSMF1;PPP2R5A;PSMC4;EREG;FGF17;CSF2RA;ACTN2;BRAP;PHB;VWF;GFRA4;SRC;CAMK2A;RBX1;KLB;FGFR3;FGF6;FGFR1;PSMD5;FGF23;NRG1;CAMK2G;DUSP6;IL3;RAPGEF1;DUSP9;FGF7;PSMA8;NTRK1;PPP5C;FGF4;PSMB6;FGF8;PTK2;UBA52;SPRED3;PPP2R1B;KIT;RASGEF1A;ARRB2;SHC3;PDGFB;PDGFA;PSMA6;JAK3;JAK2;FGA;PSMB8;NEFL;GRIN1;PSMD4;NRG2;ERBB4;CNKSR2;SPTB;NCAM1;SYNGAP1;GRB2;HRAS;UBC;VCL;FGB;PSME2;FGF18;PDGFRA;DUSP10;PSMD8;PPP2R5D;NGF;GDNF;FGF5;PSMC1;FN1;NRG3;PSMA5;RPS27A;IL5RA;PLCG1;SPTA1;PPP2R5C;PSMA1;KSR1;MAPK1;DUSP7;NRG4;SPRED1;MAP2K2;RASGRP4;RASAL2;BTC;KRAS;PSMB1;PSMA4;CSF2RB;RASA2;PPP2R5B;MAP3K11;PEA15;HBEGF;PSMC3;IL3RA;PSMA7;CSF2;PSMD11;PSMD1;PSMD14;PSMB3;TLN1;PSMB7;ERBB2;GFRA2;PSMB4;RASAL3;RAF1;PSMB5;PSMD3;CAMK2D;GRIN2B;PSMB9;SPTBN2;APBB1IP;PSMC2;PSMB10;DUSP2;MAP2K1;LAT;NRAS;RASA3;NRTN;IL2RB;PSMD2;PSMD7;IL2RG;GFRA3;SOS1;FYN;PAQR3;CSK;ANGPT1;PSMB2;FGFR4;RASGRP3;IL2RA;EGFR;PSME4;RASAL1,PSME2;FGF18;PDGFRA;DUSP10;PSMD8;PPP2R5D;NGF;GDNF;FGF5;PSMC1;FN1;NRG3;PSMA5;RPS27A;IL5RA;PLCG1;SPTA1;PPP2R5C;PSMA1;KSR1;MAPK1;DUSP7;NRG4;SPRED1;MAP2K2;RASGRP4;RASAL2;BTC;KRAS;PSMB1;PSMA4;CSF2RB;RASA2;PPP2R5B;MAP3K11;PEA15;HBEGF;PSMC3;IL3RA;PSMA7;CSF2;PSMD11;PSMD1;PSMD14;PSMB3;TLN1;PSMB7;ERBB2;GFRA2;PSMB4;RASAL3;RAF1;PSMB5;PSMD3;CAMK2D;GRIN2B;PSMB9;SPTBN2;APBB1IP;PSMC2;PSMB10;DUSP2;MAP2K1;LAT;NRAS;RASA3;NRTN;IL2RB;PSMD2;PSMD7;IL2RG;GFRA3;SOS1;FYN;PAQR3;CSK;ANGPT1;PSMB2;FGFR4;RASGRP3;IL2RA;EGFR;PSME4;RASAL1
SHC1 events in EGFR signaling Homo sapiens R-HSA-180336,-0.44121887271229276,-2.4426002953936194,0.0015822784810126582,0.2126450543277215,235,233,IRS1;PPP2CA;ERBB3;RET;KITLG;DUSP16;LAMTOR3;PSME1;DLG4;KSR2;PSPN;MAPK3;FGF10;KBTBD7;LAMTOR2;FRS2;CAMK2B;DUSP4;PEBP1;BRAF;FRS3;SPRED2;ARRB1;SPTBN5;PSMA2;NF1;CNKSR1;EGF;UBB;DUSP5;PSMD6;ARTN;KL;JAK1;SHC2;SPTBN1;YWHAB;PSME3;MARK3;ARAF;PDGFRB;AKAP9;IRS2;PSMD9;FGF1;RASGRF2;RASGRP1;PSMC6;DUSP1;GRIN2C;GRIN2D;PPP2R1A;PSMC5;SHC1;RAP1B;FGF20;RASA1;PPP2R5E;IQGAP1;PSMD12;FGF16;FGG;FGFR2;ITGB3;GFRA1;GRIN2A;PSMD10;IL2;RAP1A;CUL3;PTPRA;ITGA2B;PPP2CB;RASA4;RAPGEF2;IL17RD;WDR83;FGF9;TEK;DUSP8;FGF19;DAB2IP;FGF3;RASGRF1;FGF2;PSMA3;PSMB11;IL5;PSMD13;FGF22;CALM1;PSMF1;PPP2R5A;PSMC4;EREG;FGF17;CSF2RA;ACTN2;BRAP;PHB;VWF;GFRA4;SRC;CAMK2A;RBX1;KLB;FGFR3;FGF6;FGFR1;PSMD5;FGF23;NRG1;CAMK2G;DUSP6;IL3;DUSP9;FGF7;PSMA8;PPP5C;FGF4;PSMB6;FGF8;PTK2;UBA52;SPRED3;PPP2R1B;KIT;RASGEF1A;ARRB2;SHC3;PDGFB;PDGFA;PSMA6;JAK3;JAK2;FGA;PSMB8;NEFL;GRIN1;PSMD4;NRG2;ERBB4;CNKSR2;SPTB;NCAM1;SYNGAP1;GRB2;HRAS;UBC;VCL;FGB;PSME2;FGF18;PDGFRA;DUSP10;PSMD8;PPP2R5D;GDNF;FGF5;PSMC1;FN1;NRG3;PSMA5;RPS27A;IL5RA;SPTA1;PPP2R5C;PSMA1;KSR1;MAPK1;DUSP7;NRG4;SPRED1;MAP2K2;RASGRP4;RASAL2;BTC;KRAS;PSMB1;PSMA4;CSF2RB;RASA2;PPP2R5B;MAP3K11;PEA15;HBEGF;PSMC3;IL3RA;PSMA7;CSF2;PSMD11;PSMD1;PSMD14;PSMB3;TLN1;PSMB7;ERBB2;GFRA2;PSMB4;RASAL3;RAF1;PSMB5;PSMD3;CAMK2D;GRIN2B;PSMB9;SPTBN2;APBB1IP;PSMC2;PSMB10;DUSP2;MAP2K1;LAT;NRAS;RASA3;NRTN;IL2RB;PSMD2;PSMD7;IL2RG;GFRA3;SOS1;FYN;PAQR3;CSK;ANGPT1;PSMB2;FGFR4;RASGRP3;IL2RA;EGFR;PSME4;RASAL1,PSME2;FGF18;PDGFRA;DUSP10;PSMD8;PPP2R5D;GDNF;FGF5;PSMC1;FN1;NRG3;PSMA5;RPS27A;IL5RA;SPTA1;PPP2R5C;PSMA1;KSR1;MAPK1;DUSP7;NRG4;SPRED1;MAP2K2;RASGRP4;RASAL2;BTC;KRAS;PSMB1;PSMA4;CSF2RB;RASA2;PPP2R5B;MAP3K11;PEA15;HBEGF;PSMC3;IL3RA;PSMA7;CSF2;PSMD11;PSMD1;PSMD14;PSMB3;TLN1;PSMB7;ERBB2;GFRA2;PSMB4;RASAL3;RAF1;PSMB5;PSMD3;CAMK2D;GRIN2B;PSMB9;SPTBN2;APBB1IP;PSMC2;PSMB10;DUSP2;MAP2K1;LAT;NRAS;RASA3;NRTN;IL2RB;PSMD2;PSMD7;IL2RG;GFRA3;SOS1;FYN;PAQR3;CSK;ANGPT1;PSMB2;FGFR4;RASGRP3;IL2RA;EGFR;PSME4;RASAL1
Detoxification of Reactive Oxygen Species Homo sapiens R-HSA-3299685,-0.5354236854116642,-2.4446004686194382,0.06292517006802721,0.2129248727227115,33,33,NUDT2;PRDX3;CAT;AQP8;CCS;NOX4;SOD1;GPX1;GPX6;PRDX2;TXNRD2;ATP7A;GPX8;NOX5;GPX5;TXN2;ATOX1;CYCS;GPX3;PRDX5;PRDX6;GSR;GPX2;PRDX1;SOD3;P4HB;GPX7;TXN;CYBB;GSTP1;CYBA;TXNRD1;SOD2,GSR;GPX2;PRDX1;SOD3;P4HB;GPX7;TXN;CYBB;GSTP1;CYBA;TXNRD1;SOD2
