,cluster 1 qvalues,cluster 10 qvalues,cluster 2 qvalues,cluster 3 qvalues,cluster 4ER+ qvalues,cluster 4ER- qvalues,cluster 5 qvalues,cluster 6 qvalues,cluster 7 qvalues,cluster 8 qvalues,cluster 9 qvalues
Metabolism of fat-soluble vitamins,9.629163792402707,25.70778959461105,1.2318658805752223,23.18210370474053,9.209833351027404,5.407382929509834,19.172045295925702,2.480702157672582,8.051031961855127,21.792003618980672,12.860291109783386
cGMP effects,9.591407060575857,11.546258916521797,1.405988493196124,16.445377245578154,46.227765687440886,7.957376684543739,0.7207703680985778,3.2799078470076766,1.2479702899793186,5.410691612871822,8.131913718145269
Antiviral mechanism by IFN-stimulated genes,9.569254300227035,96.11904538327374,0.41250530448844364,18.40813154889524,17.64775118645945,0.34043660961187944,10.753321449952608,0.8761072513688737,12.277167442643606,21.83363326259443,5.260994321628528
HDR through Single Strand Annealing (SSA),9.559986663731705,81.93834311517028,1.1416431386731432,34.06277658231496,49.144731038110024,3.610982124757723,10.005143631332306,1.2898715375983214,3.2182690454523177,1.1962861691469249,7.300462773876244
Telomere Extension By Telomerase,9.525898449460875,34.30007275518786,1.0877983700471314,18.512249068786996,28.28761375238961,14.336335797535781,0.5637941792880709,3.443517514535987,1.2107690787369547,0.49918368503068355,17.327896969617946
snRNP Assembly,9.474230226751068,86.83513234597945,1.5294759125844217,20.314825411575427,34.59339962940483,5.0160425705867,3.1183731103288768,1.4869143361451231,8.330874181514009,2.6664170754824457,6.619835875311459
Metabolism of non-coding RNA,9.474230226751068,86.83513234597945,1.5294759125844217,20.314825411575427,34.59339962940483,5.0160425705867,3.1183731103288768,1.4869143361451231,8.330874181514009,2.6664170754824457,6.619835875311459
Formation of xylulose-5-phosphate,9.417813712788126,24.60000410217336,0.9242095361414583,3.4289879557988217,17.66953066273552,9.078132883147164,1.148939346306333,0.9106096697580567,10.930993319978034,12.118922558293574,7.052657336975041
RUNX3 regulates CDKN1A transcription,9.413880709619795,67.84100023816936,4.726632739615445,3.848522002376673,3.103754973233045,0.830410154356743,4.499257568865838,9.360068948642542,3.147864565035031,2.597762025970225,3.398679797378989
HDR through MMEJ (alt-NHEJ),9.398062765219425,38.49795679141075,1.2245531402366034,31.515753731667722,44.980877333154,5.058490871125565,7.131139338075807,0.9330966759280123,0.4098993450647145,0.35571246750101254,13.736893746357538
Galactose catabolism,9.377420178673903,3.7816244300121964,0.31268200532716517,3.3312436275289086,0.5778780380233877,0.48499793873763725,2.761624841598049,0.5185326783934326,8.043209931700643,0.8864049235027031,0.9552282673151312
HSP90 chaperone cycle for steroid hormone receptors (SHR),9.35240845627313,0.31366212041529656,2.502874762983298,3.6846786441137334,18.015098607393373,15.334396050662834,0.7794259172841196,2.2937776820571982,5.187318660130552,1.6280085095218912,5.884173974507695
E3 ubiquitin ligases ubiquitinate target proteins,9.287161622182543,10.423245987890292,0.5765211973413165,1.2823595423944123,6.052059975358283,2.940149468936003,2.029160095661511,1.196159610856799,4.197025111248917,3.840590887639392,1.9742542371436353
MASTL Facilitates Mitotic Progression,9.283670605049364,33.22701385996924,1.2694733095606423,8.694010734035846,39.0062493930264,7.132019555561122,5.070749163949612,0.4489095519576486,2.463378808943669,0.40890205946120267,4.081496048711285
Cellular response to heat stress,9.145191751904948,34.69606902234664,1.5725475987105695,12.638871552569764,25.18991608777442,10.627423650177048,0.4156024341109516,2.2843202009318624,0.5138298585613572,0.9237077959505837,6.516059769231986
Activated NOTCH1 Transmits Signal to the Nucleus,9.129584898227336,8.977148049230173,1.5290539332151503,1.446662689794584,10.316982399221,14.303604974672224,0.3429574041301815,3.388263803117305,2.3776553718530433,5.023225158619859,3.418409193297891
"Defective CYP11A1 causes Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR)",9.041367725595356,0.3795852556361456,2.432680748187961,13.603216051631277,23.77961249829383,7.360527471601861,1.3826075244885478,4.115112313041945,2.560358079248792,3.4398271286195,7.453245017245548
APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,8.975483496006342,43.57079871261822,0.32936872098213066,7.131029254349177,3.873027971313088,0.40367686784599444,4.024212832191425,0.44314325343995,6.5768065926829165,17.693105635527758,0.9178057576305889
"SMAC, XIAP-regulated apoptotic response",8.88201833606966,0.714116722185843,0.3300866042631805,3.624675546717659,6.606793721296246,0.5490986586493373,5.8675436585274,1.5706395490937552,1.1804064178700473,2.0509476186265956,1.0294336394684247
p75 NTR receptor-mediated signalling,8.848269964469667,47.360575592800224,0.3867539542348786,10.339309331197535,8.55621644081589,0.570147375096274,11.390549142500321,0.802703228624335,6.6908556448743886,21.26231506166207,1.7351775697199958
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,8.808194188821723,48.70410362177298,0.3271328993139286,8.701896190391475,4.037941932489845,0.5811360896523496,4.667369076116941,0.4513059495446451,6.859325570732527,20.051752900131024,1.131200571349935
Synthesis of active ubiquitin: roles of E1 and E2 enzymes,8.793718347288861,17.183478462311076,1.2730824397411042,33.62616547183159,24.859106842425284,1.914246991043104,2.008373923375568,3.2808527178544598,2.0646196976820157,1.069024423103382,12.860291109783386
Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,8.733386881860525,15.263806430656217,0.5186884108248195,35.78405904650918,15.609208464725166,7.054597489762838,0.4624406692059341,5.150068321433899,0.34861610973944657,0.7426323585441656,31.947691350949174
Activated NTRK3 signals through PLCG1,8.733386881860525,1.9670951223184143,1.0311640905611719,5.3574857336192645,14.983950065631193,1.0441039186037138,15.262292290308883,0.5628050635000628,0.8357886935511772,2.872870117645446,5.060908314558529
Biosynthesis of specialized proresolving mediators (SPMs),8.709221587083293,0.6069107318449526,0.3757716227314467,8.822959208976346,16.435742569148545,7.431356265256271,1.327186289734317,4.349019361304586,0.9275482734932982,9.497972283731757,7.570980295622345
SMAC (DIABLO) binds to IAPs ,8.698595810211781,0.6992751937598299,0.3108784597339196,3.2544217554384507,5.0086839917643475,0.403002787401592,5.2313561948465495,1.5022573462024023,1.2183002120941202,2.5585424763776503,0.7383041676195894
SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes ,8.698595810211781,0.6992751937598299,0.3108784597339196,3.2544217554384507,5.0086839917643475,0.403002787401592,5.2313561948465495,1.5022573462024023,1.2183002120941202,2.5585424763776503,0.7383041676195894
CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde,8.693911748457078,43.618495740904265,0.99237678411545,6.263554518232807,7.815161634356639,1.838183475159505,10.36724355302171,1.0772707316262558,11.314872337190492,8.60529143002931,0.3642175377147661
Cristae formation,8.677812515787318,12.9180543596033,0.7485366603309429,2.362838743832867,10.529951669698054,5.5230894547871,0.9703765328057978,2.374103801233259,2.6310924549613572,1.8179264997662083,1.3988225010928443
Leading Strand Synthesis,8.672601297368775,84.98343290906531,2.2279150747529397,31.515753731667722,39.34332269026415,2.410732489025681,5.271228728752252,1.9878008728625935,4.965048325154909,2.7406672951831546,6.994322461521337
Polymerase switching,8.672601297368775,84.98343290906531,2.2279150747529397,31.515753731667722,39.34332269026415,2.410732489025681,5.271228728752252,1.9878008728625935,4.965048325154909,2.7406672951831546,6.994322461521337
Polymerase switching on the C-strand of the telomere,8.672601297368775,84.98343290906531,2.2279150747529397,31.515753731667722,39.34332269026415,2.410732489025681,5.271228728752252,1.9878008728625935,4.965048325154909,2.7406672951831546,6.994322461521337
Chromatin modifying enzymes,8.63283551389598,1.5535844284018316,0.6069903692213504,0.4957669103856257,0.9218672966451806,0.9965535266833536,1.0826526557629237,1.684321007320483,3.215684914108856,2.938232666071781,0.4083832464534188
Chromatin organization,8.63283551389598,1.5535844284018316,0.6069903692213504,0.4957669103856257,0.9218672966451806,0.9965535266833536,1.0826526557629237,1.684321007320483,3.215684914108856,2.938232666071781,0.4083832464534188
Synthesis of dolichyl-phosphate-glucose,8.631504504880727,5.019128708713955,1.1805464994577421,3.848522002376673,0.5005278923988402,0.7194466561935677,4.771486671936513,0.37905230546359675,0.6765849557879674,1.3536305057751963,1.739237892814287
Toxicity of botulinum toxin type G (BoNT/G),8.581386040664865,17.608558248145552,1.3882495125161083,9.985122802727325,5.044545382904464,0.5208776555015022,14.460110649397373,0.36474796490907047,2.507081933671364,16.933360480962417,5.392101496363493
Cdc20:Phospho-APC/C mediated degradation of Cyclin A,8.580052100557525,41.2433794026878,0.31548367446006875,6.447538992190898,3.13014219997642,0.47899888662179485,3.7423068754830657,0.42326876676139874,6.20636927581057,18.28805164924519,0.757439030582878
Interaction between PHLDA1 and AURKA,8.557314831053812,73.63970399345693,0.6271678307470272,36.73499821716998,5.591981993917196,1.3320020122148035,5.105712275114342,6.525585001044269,7.919641052341257,29.972143566571138,8.35578394518805
Ligand-receptor interactions,8.478165766466118,22.306406199889324,1.9446848364091138,3.5180344886490014,14.446323621462419,10.365002828432951,0.3033476992637997,1.5380232554037145,7.720220501459116,18.02881001052973,4.158876275421209
Formation of the cornified envelope,8.42224698964669,87.74234024664692,3.8301052932248747,2.024099108166794,0.5681426520705017,12.647759915284135,13.529566391310874,5.643329497376469,8.272883933522287,17.120219153089636,4.356947913496686
Smooth Muscle Contraction,8.410521210513922,1.3474003736126212,2.502874762983298,5.792630192351064,18.746265973692154,8.398845845056451,3.21261377176704,2.1239383226205373,4.334859940749192,8.616661812909918,7.216103800972784
PAOs oxidise polyamines to amines,8.373390721677895,40.249825433362645,3.533123771061833,2.9535048517407714,0.41451362522647806,6.237219275343442,5.5282955546292385,1.637621208460111,7.9219058485987475,4.875013232111887,0.7309182029739991
Apoptotic cleavage of cell adhesion  proteins,8.373390721677895,20.97447664462419,0.6271678307470272,4.912020931824757,0.9615664362999744,1.3669364264694763,0.8589992071962315,0.7723209538868249,1.972505831195684,1.6941672791050484,6.88070725943198
CDK-mediated phosphorylation and removal of Cdc6,8.283537730287184,40.38976252167829,0.3036205145475391,6.41986429758428,2.7924566392466397,0.5039405663125012,3.472804158155174,0.3948738387212849,6.110846056131823,17.98192169043897,0.7842870979250092
Tight junction interactions,8.278909841637601,3.8116228021137837,0.9010553167467579,7.112709489700646,43.09521501745309,14.691759720742953,0.6048366193250196,1.5008277580434155,0.7179419651386652,16.912239473278724,5.56002099104602
EGFR downregulation,8.27345409712616,11.875205922093746,1.1671077407148183,6.421237616309963,15.304545167784662,6.642265526659497,0.44593900208692067,2.337630164408842,4.833397913446789,9.46864662007694,12.86112071085824
RHO GTPases activate PAKs,8.26634745696443,1.6768418269034209,2.0424480792751774,9.335106238775968,18.182290641368855,5.411330756787461,1.2056281719766906,1.1158952970247413,2.48938744523273,3.988593659967263,5.988829151601091
Signaling by FGFR2 in disease,8.225503184295725,91.74306567025215,0.566322583627836,19.728726820513128,9.528263595531387,0.49765549309884377,9.375705873332171,1.5420696332497632,15.431399105133787,21.190600898730104,4.406826702726865
Inositol phosphate metabolism,8.21389311629163,67.36459656833229,3.206064029484227,0.3817935701234803,9.573034658276812,19.242015083311447,2.0427783134249125,6.533748337331742,12.247052114725898,22.149236174328372,3.308991099882069
SUMOylation of DNA damage response and repair proteins,8.21243446970204,96.82422340778382,2.216060711966285,25.26286402106688,21.035046920269988,1.7130826945289273,1.6892527360325627,2.861271357890162,9.232419839660645,7.303851365656205,4.642246633539287
The role of GTSE1 in G2/M progression after G2 checkpoint,8.21243446970204,48.24129789777326,0.3115734080021251,8.605716610511607,4.219629565000194,0.5385516910216114,4.992458866464742,0.4111668719667216,6.636219420799842,18.517182409195033,0.9723960877855901
RHO GTPases Activate ROCKs,8.210671253433503,4.276436665088786,2.355956706850434,14.473371035318328,18.283548764300228,3.6860092933669315,0.5675255125701821,1.600156429447064,1.5759307522829884,1.7719761943253591,7.052657336975041
Activated NTRK2 signals through PLCG1,8.17036674870281,1.8117768862557304,0.3062054033125346,4.625076335390752,16.463807565632255,0.3779519179545096,16.909058316198756,0.5729426269369584,0.9964026518338591,1.9488365808392436,4.7971354335576954
TP53 Regulates Metabolic Genes,8.169011095042334,4.0658972231632875,1.890118058677968,0.869749648048773,4.608191549750777,10.381692377419549,2.5007905171570037,2.7309518964598443,0.6732149185167003,2.9351275126803653,0.35045477939287994
Signaling by Hippo,8.16192062932954,0.6715570246328957,1.5564519685358091,18.91228198065192,0.9634340598556212,0.4319721334622378,0.42232492959505397,1.1747975597490885,1.0820493819278796,2.193449678543376,7.69375853630258
Transport of the SLBP Dependant Mature mRNA,8.138885375665902,96.81284921934717,0.8509264318339065,24.43614364121814,29.446085899421774,1.5728626523042517,5.777554340618244,1.4027709282780294,11.55231556577034,4.13242880791682,4.944666604067656
Nuclear Pore Complex (NPC) Disassembly,8.13384361554785,99.90682127415,0.986941321556508,22.839931947294545,34.608530398041324,2.3462619301603413,8.277123314161438,1.4868553532521012,12.735509164010608,4.368794282870233,5.449332361540014
Post-translational protein phosphorylation,8.10717279410504,4.334284655379988,1.1529158439619234,13.522871425452168,16.84206621709514,6.619016407409706,0.49019415027698476,0.8415135337545995,1.574256892175351,4.545840816337086,6.96995981534406
Assembly of the pre-replicative complex,8.045976299605696,59.69607678272786,0.3036205145475391,11.303919452984779,5.996031171791654,0.9691536114797012,6.601215033459515,0.3589010839316628,7.087052507419827,21.71595787474459,1.456297730199314
CDC6 association with the ORC:origin complex,8.038777330996282,90.16931205122057,0.6650596847969178,39.97918918752707,31.489200621247335,0.7419627249741707,22.294756290760102,1.7650468480328092,3.937698501866403,18.866045831769696,6.949414498697367
Interconversion of 2-oxoglutarate and 2-hydroxyglutarate,8.038777330996282,26.559369320422043,0.8662294534064418,10.140927636894743,1.2533405785126426,0.4465227706129551,15.262292290308883,3.7037964615413466,17.890379496645814,17.763437434208367,0.4267175412075552
RUNX2 regulates chondrocyte maturation,8.030911398900058,1.2258349455925523,1.6148216934346518,14.139210785548606,9.866077269397676,4.814737657215992,0.4718688357417206,1.541222579520363,1.82713417017301,0.7619531277349191,8.552465120605282
Acyl chain remodelling of PI,8.026290507695458,25.181371042413037,0.6945655676385526,0.9281320603218145,4.8522928194427255,6.3550415286754225,2.543974189143429,3.269385174079534,4.769787854942783,2.855323044926507,1.4266397843260124
tRNA processing in the mitochondrion,7.982785929177791,5.335152070262125,0.8764793754801743,1.6547383897138814,10.27504657173883,9.020388256688545,1.939853327584688,0.7777370487758786,1.5448251719243062,0.7969040386792727,0.5699712682978424
Orc1 removal from chromatin,7.982218302577291,64.494305438948,0.3109283466211125,11.563858836438028,6.206845878959552,0.8858606313975894,6.479917082949045,0.3689400529023178,7.8875974637878405,21.56084540279674,1.3615705897833708
Chondroitin sulfate/dermatan sulfate metabolism,7.981241634783963,1.0402240837580103,1.876368226730856,10.184979396062175,14.666559648858803,8.59319771513784,1.7100302088637613,0.5002999264523796,4.360121519957052,5.652002042386905,7.357185000935752
PIWI-interacting RNA (piRNA) biogenesis,7.9535938747807675,65.08764534603286,0.3634628453535535,20.777887648631744,5.873192379756557,0.44362211840729227,6.30004209048899,2.374269192702796,10.27798602620747,20.725743365766963,5.307769089619128
Cyclin A:Cdk2-associated events at S phase entry,7.922995944021393,53.48307206667441,0.31201846926758614,7.519137507877735,3.0574623069950544,0.4193322811376807,2.6290020334630766,0.4074607980063667,7.795886514967646,17.647876476059206,0.7432237389117581
Cyclin E associated events during G1/S transition ,7.922995944021393,51.94350227888888,0.31384463097844373,7.188439614574114,2.989616136161979,0.3859749820259858,2.5148533380305196,0.40487018397224495,7.57751590690359,17.243750871206,0.7081484435781451
Visual phototransduction,7.9022828696945515,49.21880742223943,1.177894730829572,30.32898770169624,8.366376535278405,9.14808738291619,25.383077694334865,1.7747726647246418,11.305093346855996,34.37380505733552,12.0446451884347
Transport of the SLBP independent Mature mRNA,7.89445777671569,99.63550367849939,0.625799307802968,23.30996148417438,31.0097000627224,1.592799435472058,7.225308049181115,1.2717938715970414,12.819884642550095,4.076657359604595,4.972225393264107
Glutamate and glutamine metabolism,7.87136854479315,21.13927955887053,1.992130379989149,11.581262594748914,20.04733056906894,13.856204376391238,0.8273882628032472,4.431718282247843,7.161029328073584,13.620209250113957,34.93104719818166
IRF3 mediated activation of type 1 IFN,7.870376583610639,1.004172008383228,0.9528074132938146,0.9924481433424712,2.3516490745002985,0.32987210949474244,1.8114042929282608,0.7127195664192368,0.7001819894799167,0.34729270053306016,0.9139438957329784
Viral Messenger RNA Synthesis,7.842509064845137,98.10501876225791,0.5177536758047465,22.442263002402957,23.253103614280125,1.0916350983557042,7.387357912418877,1.9087327539140382,12.936833682558659,8.615976696056174,4.798965177241478
Repression of WNT target genes,7.830698041569039,87.90317439456713,6.317000448583158,0.3469292885674599,6.073147134442454,10.098510094622094,4.999092932476955,13.05375846129428,15.757828912728465,20.376603760264295,1.7095775329141099
Non-integrin membrane-ECM interactions,7.825696028068892,3.20907687238211,1.2182877858503487,11.399867098704624,8.947063235903073,6.345824714904371,2.7962590334223982,0.9976392476649227,2.666726891173329,2.4512994004046624,6.202340723206414
Defective SLC40A1 causes hemochromatosis 4 (HFE4) (duodenum),7.820886011563443,14.656383408177463,1.1178344886167715,15.792168114053016,8.63074143061038,3.4377022552786167,0.7289177764912769,1.7118277089663283,0.8993677418220856,0.669643670984417,3.8853407307906673
O-glycosylation of TSR domain-containing proteins,7.820886011563443,0.6130558504899013,2.1445620105348717,7.294512147967043,14.864154650725233,9.277103689560285,1.534846509356163,0.5821929598912104,3.3995208657043343,5.544174717645581,6.43472625429611
GP1b-IX-V activation signalling,7.817475754172265,27.222172470844622,0.9185239735598074,24.846075620859075,9.536243040279253,0.9089434451436115,0.5383217407287048,0.8190946782803674,0.36377758819764566,1.633870005482191,8.857029511328346
Hyaluronan uptake and degradation,7.804869203679187,12.385344532632438,0.9486789784814881,14.718913346448698,33.23910383664523,13.57350286475374,0.8136070284507599,1.917117985634854,2.5365339679796506,4.158320245303351,6.96258736257876
Invadopodia formation,7.79187113102093,0.7648177670374923,1.2898278806860226,2.2378908756236395,10.134196970082002,10.490079398037764,3.3212449850517936,0.3912093437697966,3.801748472637407,5.702940387062375,4.169913476751645
Respiratory electron transport,7.771703244137482,0.9234198995823444,1.2194084257393194,0.42291522009428595,7.087050968917465,8.242247791473615,0.7531645497330588,2.1237827891162033,0.385158347889004,0.4669809708804589,0.49209412898350513
Diseases associated with O-glycosylation of proteins,7.701866059227735,0.4280786356448565,2.5660948358703455,3.6809501480449547,17.536311839455607,12.772766041601669,1.2134546099057224,1.6349987015201126,1.2676760926991981,5.705347205662027,5.6557706881182
MECP2 regulates transcription factors,7.690933779861303,1.9835543464157115,0.8662294534064418,6.332110588903178,29.034487422085686,13.139387036956713,0.9092619838832408,3.922541279913193,0.6555242142503265,9.044342937827356,3.301653721689596
Host Interactions with Influenza Factors,7.690880503909046,99.25107294644481,0.7623066795510585,18.342092555471066,29.99443691456109,1.557581616809783,8.23124526695966,0.9456831614479198,14.596695595548896,4.957851333727667,3.7959312670654883
NS1 Mediated Effects on Host Pathways,7.690880503909046,99.25107294644481,0.7623066795510585,18.342092555471066,29.99443691456109,1.557581616809783,8.23124526695966,0.9456831614479198,14.596695595548896,4.9579035796226005,3.796276068583319
Keratinization,7.685099153290346,88.39496266166839,3.6419897555674177,2.7594490089159835,0.6710948449038776,13.285420338503881,13.085664405442149,5.288594310039077,8.259513329210845,18.266710214356685,3.581439867099189
Golgi-to-ER retrograde transport,7.682090434565969,74.38307838207166,0.8264108579764465,41.65428373275293,30.276965426187687,0.45881344995582446,13.93146155883866,1.6784150497349326,2.6548678100171927,9.198112834491404,10.948617051358799
AURKA Activation by TPX2,7.673929477913649,69.30854766449623,0.694811252064596,32.62120507035996,33.88929652976189,0.4586068241020639,16.499391661057892,1.1508498269233138,1.8584823588938915,9.886750194423701,7.557588025034885
Diseases associated with glycosaminoglycan metabolism,7.662604021234797,6.998071205987254,1.2116173856485224,16.427120479450693,12.360513287399877,6.314549334097442,0.6332185635593182,0.9220417714951733,2.0195717836780553,1.4128074170848388,8.545468563307155
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,7.639822171844216,0.5638509106936136,0.7354285976525617,0.5412326644458625,4.117158468078136,0.3957753862621525,1.3701522922169938,3.3985464377608197,8.136062483803833,8.075234165675978,0.8107581521741483
Anchoring fibril formation,7.6306376657714035,0.7602962168184245,1.7110040807360332,7.1146881051357305,5.595734936411175,3.179183673070717,1.7920688844104316,1.2039416087750525,1.7802986778700745,0.425983406443761,6.110775604809564
Defective B3GALTL causes Peters-plus syndrome (PpS),7.6306376657714035,0.5844020092963523,2.11560803083129,7.402837147224815,15.09720022727228,9.293082859354522,1.4357410866919122,0.5998178872324128,3.553348278275164,5.766900715354154,6.326027023448629
FGFR1 mutant receptor activation,7.620656806430078,1.7232214927184908,2.884144137282427,7.649269098551876,3.5344956777320853,7.083927791046362,2.1541136314541376,23.42711407502164,0.8459286665927557,0.5365181476417022,0.5390987463491198
Plasma lipoprotein remodeling,7.620656806430078,3.4880646547386767,0.9105149850839377,8.951338194423082,25.971296521791494,11.793976116075381,0.3211268043327474,2.7202060788525344,4.714464875086321,16.89775498551284,7.572058436826964
ISG15 antiviral mechanism,7.613298283757657,88.30686927753158,0.3725340082370612,15.595582078573942,15.139753707814195,0.34567731056034046,9.012384854155817,1.0647096260859559,12.904827804458249,14.761991289923904,2.2147125734531663
Elastic fibre formation,7.605940560829549,2.897983994017713,1.674208918545296,10.954077710180385,16.492425294804768,9.266096371104911,2.128428725690172,1.1261831513797476,2.9380412510215357,6.597784509727533,5.723551457625994
APC/C:Cdc20 mediated degradation of Securin,7.597402170355914,35.27354559607233,0.3036205145475391,5.114759410350018,1.871360411322059,0.6454032031716902,2.7987627653373304,0.36187724014525885,5.620039988836745,17.667714835093673,0.5775405676565644
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),7.585324307987081,6.1923246438562325,1.1395002427243173,16.2597322577503,22.2663746862777,7.646893393112657,0.31335676682657926,0.9453046339869712,1.3350552833579807,6.699606553732997,7.784798039945699
A tetrasaccharide linker sequence is required for GAG synthesis,7.580565201667354,7.0855023311038305,1.5213578358345536,12.98508991597504,7.969926538038944,5.19495038513169,2.3355782484247296,0.3322212790373942,2.4547893381002104,1.805199593339116,4.434969696858597
AMPK inhibits chREBP transcriptional activation activity,7.580565201667354,8.447350615498676,1.5290539332151503,2.9406401309587697,5.359532448074753,13.210260726768386,5.49845313584226,3.5421425162846383,7.349398613847263,6.354947433971899,6.284675637896878
Defective B3GAT3 causes JDSSDHD,7.580565201667354,13.165382836833075,1.6040149875910135,14.087797027811867,6.215509271973026,4.898049290717174,3.171044886629813,0.3338770047884554,1.4281610223766796,0.6594730766579266,4.71347723168039
Molecules associated with elastic fibres,7.578710048349486,7.129477064007936,1.4838573106819437,13.48565685076152,19.353087781219276,8.729487819498695,1.7450196817433397,1.0380866576809533,2.2772315128426173,5.963679635168058,6.05077023583492
Biosynthesis of EPA-derived SPMs,7.575672438241189,3.820348244639604,0.5040818974170951,4.582085276265793,13.742804690141236,9.30189408050294,0.789471912560789,5.428126679680562,0.6524859130443418,12.561936484214907,4.899031416640955
GLI proteins bind promoters of Hh responsive genes to promote transcription,7.532601247582436,6.217273500253805,2.328189571304287,7.101087723329502,14.180985764419743,4.4327643622952895,0.3126565108551938,1.78594716273162,3.193410089390523,9.934391508441657,3.868000101355134
Biosynthesis of aspirin-triggered D-series resolvins,7.510380896311423,3.439170123863734,0.42126616139524403,4.7514131238319255,11.90570955298637,7.873145796060245,0.6301477573783842,5.8259524701248955,0.734503815966891,11.290686863812532,4.4176826102514175
Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,7.4893647400942,67.1665008036331,0.38642515866021215,16.740215313929987,3.233522893108394,5.7043890821798895,11.86887283272953,0.5024434299147957,7.024038238754941,42.64751569042318,2.6616441400151776
Post-chaperonin tubulin folding pathway,7.4340745217605075,39.80301532378539,1.4221811422051052,7.974750393020528,42.3261299801554,14.045144494896183,5.515521797196542,2.1952205526246216,13.96019355157594,4.866142674508359,3.7593476008387174
Synthesis of PE,7.415108890407183,2.6362390061828913,1.5213578358345536,13.7703303318342,15.246562976748965,2.4680638023857333,5.414123364368058,5.513337497881195,5.637844614759243,0.4707334150130046,7.200023237461787
Extracellular matrix organization,7.414429078819859,2.449309299497025,1.6239515377411284,10.399422241605018,15.725433904824392,9.706673002548825,2.4208869131452184,0.9827854661031715,3.054942384924648,6.600900278058299,6.507847851888748
G2 Phase,7.402864644226175,103.214748336762,0.5715378817722381,32.85905178281607,29.50727846369736,0.3986506194632451,13.949844214220942,0.6271186961571604,6.045170553509116,14.19917125782988,6.845614090684429
"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",7.397518986044535,2.102200654508529,1.0049032554018944,0.45325281420375163,6.064075035316887,6.984818338504813,0.6321640015035018,1.9440471162911939,0.4069467277809269,0.495512969539998,0.44976715305956033
Folding of actin by CCT/TriC,7.387127574477487,34.28147573571108,0.8074694026763211,13.16591690704385,19.269861996729112,5.456036611230442,5.43876883278558,4.080618797802638,8.983317130885002,2.6097927661359193,7.891968389662756
Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components,7.3826409241920405,15.164812716776071,0.9461773381373141,2.402664567896551,3.9465354066216105,2.313378103492704,2.0286386935093748,1.8952780577492225,2.1983918197697636,10.64618169685999,0.9788391820459046
Inactivation of APC/C via direct inhibition of the APC/C complex,7.3826409241920405,15.164841258681681,0.9461773381373141,2.402738470815998,3.9462923741519016,2.313378103492704,2.0286386935093748,1.8952780577492225,2.1983929531148876,10.645751501539896,0.9788391820459046
Biosynthesis of D-series resolvins,7.366053662438998,2.822411989667692,0.4559217633727333,4.600344004761158,12.57359993309933,9.40658042047913,0.6127297860313285,5.357072728778435,0.7375695777567061,11.716656260105038,4.714993570825548
Synthesis of Lipoxins (LX),7.3463886925290955,0.5846586479174646,0.36472802886132655,8.098350521423013,12.801597753639392,7.3489955353457255,0.6669387675231431,4.652153967418045,1.2334700826977882,7.333423283063849,6.518066977867456
Synthesis of IP3 and IP4 in the cytosol,7.325203849694346,38.79396555151303,2.529332216453563,0.7958182082257379,13.474949194316908,16.864821433624577,1.2072492243098523,7.663490078070559,8.057118710446554,19.26562460534966,3.044121231800506
Formation of tubulin folding intermediates by CCT/TriC,7.301734731152598,59.335085064451754,0.8272123846486956,20.314825411575427,12.244805899286105,1.147130797124348,9.759409632767024,2.98358897390214,11.532146354436819,13.628812513368645,6.074345286109061
Adrenoceptors,7.283308527954948,31.653315969741946,0.4104850537699879,15.364791973730698,16.422584950969632,3.2635800303701266,2.5425161402403176,2.3086312218441725,3.2143692233182257,0.6085640117197713,5.483218668098449
The NLRP3 inflammasome,7.265289195548341,1.1787020533568133,1.0002345806556585,9.638059997867684,19.370756820860386,10.666936825638736,1.9757551772494397,7.087619682824384,1.4544872054340834,2.6307339984643936,11.347791293430387
Interconversion of polyamines,7.265036810447885,49.086472293182936,2.355956706850434,3.3066800428158083,1.2148169484148983,12.311372737250222,10.982389738444596,0.8041789168189984,11.106863898390914,20.163179453523043,0.8391750147597552
Intestinal absorption,7.265036810447885,35.5999177016566,1.574891244389305,0.33204092442013744,1.849642742469047,10.087327545777866,3.2030330682346513,4.100175554313559,8.41683133876316,6.185742754125519,2.4448304045700016
Common Pathway of Fibrin Clot Formation,7.240507452053185,1.279087142335472,1.6297377315064623,12.988736362150517,30.871263640991444,7.469953020347164,2.2992100533643205,2.2847476685216113,3.0549637729977426,11.20056865079978,8.855507892709639
